# Each line has information on an IP that is detected to be part of a Mirai-like Botnet. Source: https://mirai.badpackets.net
# Format: TAB-separated columns
# Column 1: IP Address
# Column 2: Name of Autonomous System which owns the IP address
# Column 3: Country (two-letter ISP code) of Autonomous System which owns the IP address)
# Column 4: Number of Autonomous System (ASN) which owns the IP address
# Column 5: Date and time when the infected address is first seen as part of the botnet
116.15.49.181	SINGTEL-FIBRE Singtel Fibre Broadband	SG	AS9506	2018-01-01 08:17:44 PST
212.52.42.240	CGATES-AS	LT	AS21412	2018-01-07 15:05:32 PST
177.101.168.143	GravataNET LTDA	BR	AS262615	2018-01-07 15:11:52 PST
90.30.46.128	AS3215	FR	AS3215	2018-01-07 15:15:10 PST
125.26.212.134	TOT-NET TOT Public Company Limited	TH	AS23969	2018-01-07 15:19:16 PST
219.106.158.165	HANSHIN ITEC HANKYU HANSHIN CO.,LTD.	JP	AS7524	2018-01-07 15:20:34 PST
175.163.184.15	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-07 15:22:37 PST
80.83.243.20	OLYMPUS-NSP-AS	RU	AS30868	2018-01-07 15:22:47 PST
190.4.43.146	METRORED S.A. DE C.V.	GT	AS23383	2018-01-07 15:34:33 PST
186.213.28.223	TELEFÔNICA BRASIL S.A	BR	AS18881	2018-01-07 15:37:29 PST
109.100.198.124	RTD Bucharest, Romania	RO	AS9050	2018-01-07 15:38:53 PST
116.94.7.224	QTNET QTnet,Inc.	JP	AS7679	2018-01-07 15:41:01 PST
222.119.213.7	KIXS-AS-KR Korea Telecom	KR	AS4766	2018-01-07 15:41:31 PST
14.3.166.119	ASAHI-NET Asahi Net	JP	AS4685	2018-01-07 15:49:14 PST
59.190.114.114	K-OPTICOM K-Opticom Corporation	JP	AS17511	2018-01-07 15:50:21 PST
128.28.98.181	INFOSPHERE NTT PC Communications, Inc.	JP	AS2514	2018-01-07 15:57:42 PST
119.231.116.243	K-OPTICOM K-Opticom Corporation	JP	AS17511	2018-01-07 15:57:59 PST
190.48.152.121	Telefonica de Argentina	AR	AS22927	2018-01-07 15:59:26 PST
153.170.1.103	OCN NTT Communications Corporation	JP	AS4713	2018-01-07 16:04:23 PST
219.150.35.33	CHINATELECOM-TJ-AS-AP ASN for TIANJIN Provincial Net of CT	CN	AS17638	2018-01-07 16:05:14 PST
201.255.4.206	Telefonica de Argentina	AR	AS22927	2018-01-07 16:12:10 PST
153.167.5.136	OCN NTT Communications Corporation	JP	AS4713	2018-01-07 16:14:08 PST
110.251.238.203	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-07 16:27:39 PST
189.95.139.247	Claro S/A	BR	AS22085	2018-01-07 16:32:29 PST
2.106.172.22	TDC TDC A/S	DK	AS3292	2018-01-07 16:34:43 PST
61.53.73.97	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-07 16:43:11 PST
153.182.132.59	OCN NTT Communications Corporation	JP	AS4713	2018-01-07 16:44:33 PST
222.12.45.82	KDDI KDDI CORPORATION	JP	AS2516	2018-01-07 16:49:40 PST
187.114.71.96	TELEFÔNICA BRASIL S.A	BR	AS18881	2018-01-07 16:50:36 PST
181.63.255.139	Telmex Colombia S.A.	CO	AS10620	2018-01-07 16:59:56 PST
115.208.239.176	CHINANET-BACKBONE No.31,Jin-rong Street	CN	AS4134	2018-01-07 17:05:01 PST
177.98.14.1	TELEFÔNICA BRASIL S.A	BR	AS18881	2018-01-07 17:09:03 PST
89.102.188.218	LGI-UPC formerly known as UPC Broadband Holding B.V.	CZ	AS6830	2018-01-07 17:15:58 PST
190.249.205.228	EPM Telecomunicaciones S.A. E.S.P.	CO	AS13489	2018-01-07 17:23:45 PST
59.169.131.174	JTCL-JP-AS Jupiter Telecommunication Co. Ltd	JP	AS9824	2018-01-07 17:24:39 PST
106.39.70.240	CNIX-AP China Networks Inter-Exchange	CN	AS4847	2018-01-07 17:30:20 PST
201.179.228.227	Telefonica de Argentina	AR	AS22927	2018-01-07 17:31:26 PST
110.252.2.204	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-07 17:38:29 PST
58.189.152.193	K-OPTICOM K-Opticom Corporation	JP	AS17511	2018-01-07 17:45:21 PST
119.244.96.158	BIGLOBE BIGLOBE Inc.	JP	AS2518	2018-01-07 17:46:17 PST
112.197.113.105	SCTV-AS-VN SaiGon Tourist cable Televition Company	VN	AS45543	2018-01-07 17:47:30 PST
182.126.1.175	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-07 17:48:16 PST
110.89.55.163	CHINANET-BACKBONE No.31,Jin-rong Street	CN	AS4134	2018-01-07 17:50:44 PST
50.245.118.147	COMCAST-7922 - Comcast Cable Communications, LLC	US	AS7922	2018-01-07 17:51:23 PST
180.92.52.5	JCN Jupiter Telecommunications Co., Ltd.	JP	AS4721	2018-01-07 18:09:22 PST
88.247.91.47	TTNET	TR	AS9121	2018-01-07 18:11:15 PST
219.75.235.236	K-OPTICOM K-Opticom Corporation	JP	AS17511	2018-01-07 18:12:01 PST
58.3.184.135	QTNET QTnet,Inc.	JP	AS7679	2018-01-07 18:21:56 PST
221.170.120.28	BIGLOBE BIGLOBE Inc.	JP	AS2518	2018-01-07 18:30:10 PST
210.155.209.70	ASAHI-NET Asahi Net	JP	AS4685	2018-01-07 18:44:22 PST
78.137.19.141	MCLAUT-AS	UA	AS25133	2018-01-07 18:46:22 PST
201.47.211.171	TELEFÔNICA BRASIL S.A	BR	AS18881	2018-01-07 18:49:50 PST
220.100.50.34	IIJ Internet Initiative Japan Inc.	JP	AS2497	2018-01-07 18:55:42 PST
118.236.21.144	SO-NET So-net Entertainment Corporation	JP	AS2527	2018-01-07 18:57:26 PST
123.198.200.174	SO-NET So-net Entertainment Corporation	JP	AS2527	2018-01-07 18:58:31 PST
59.157.79.92	FBDC FreeBit Co.,Ltd.	JP	AS10013	2018-01-07 18:58:33 PST
181.139.203.221	EPM Telecomunicaciones S.A. E.S.P.	CO	AS13489	2018-01-07 19:02:34 PST
171.234.194.150	VIETEL-AS-AP Viettel Group	VN	AS7552	2018-01-07 19:22:55 PST
94.189.207.141	SERBIA-BROADBAND-AS Serbia BroadBand-Srpske Kablovske mreze d.o.o.	RS	AS31042	2018-01-07 19:23:10 PST
189.26.222.97	TELEFÔNICA BRASIL S.A	BR	AS18881	2018-01-07 19:23:49 PST
95.68.37.45	APOLLO-AS Latvia	LV	AS12578	2018-01-07 19:24:20 PST
117.80.184.176	CHINANET-BACKBONE No.31,Jin-rong Street	CN	AS4134	2018-01-07 19:24:40 PST
126.60.226.140	GIGAINFRA Softbank BB Corp.	JP	AS17676	2018-01-07 19:36:46 PST
60.46.161.198	OCN NTT Communications Corporation	JP	AS4713	2018-01-07 19:37:18 PST
151.74.223.148	ASN-WINDTRE IUNET	IT	AS1267	2018-01-07 19:50:25 PST
182.120.8.161	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-07 19:54:05 PST
122.226.183.104	CHINANET-BACKBONE No.31,Jin-rong Street	CN	AS4134	2018-01-07 19:57:23 PST
111.251.48.91	HINET Data Communication Business Group	TW	AS3462	2018-01-07 19:58:39 PST
119.191.125.218	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-07 20:01:49 PST
115.59.145.228	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-07 20:15:40 PST
126.68.91.123	GIGAINFRA Softbank BB Corp.	JP	AS17676	2018-01-07 20:29:29 PST
122.97.148.217	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-07 20:34:18 PST
178.47.243.217	ROSTELECOM-AS	RU	AS12389	2018-01-07 20:39:08 PST
103.209.116.53	CHUKAI Chukai Television Co,.Ltd.	JP	AS23624	2018-01-07 20:55:39 PST
206.127.109.86	MIC-ASN - Montana Internet Corporation	US	AS4043	2018-01-07 20:56:09 PST
58.191.239.243	K-OPTICOM K-Opticom Corporation	JP	AS17511	2018-01-07 20:56:22 PST
223.88.29.67	CMNET-V4HENAN-AS-AP Henan Mobile Communications Co.,Ltd	CN	AS24445	2018-01-07 20:59:21 PST
181.139.111.208	EPM Telecomunicaciones S.A. E.S.P.	CO	AS13489	2018-01-07 21:00:03 PST
58.3.180.36	QTNET QTnet,Inc.	JP	AS7679	2018-01-07 21:06:01 PST
190.28.100.98	EPM Telecomunicaciones S.A. E.S.P.	CO	AS13489	2018-01-07 21:08:50 PST
202.127.182.159	BC9 kanuma cable television Corporation	JP	AS24259	2018-01-07 21:12:19 PST
124.140.243.189	JTCL-JP-AS Jupiter Telecommunication Co. Ltd	JP	AS9824	2018-01-07 21:12:54 PST
188.19.238.138	ROSTELECOM-AS	RU	AS12389	2018-01-07 21:14:25 PST
180.34.254.238	OCN NTT Communications Corporation	JP	AS4713	2018-01-07 21:17:08 PST
184.89.7.218	BHN-TAMPA - BRIGHT HOUSE NETWORKS, LLC	US	AS33363	2018-01-07 21:19:39 PST
112.69.76.227	K-OPTICOM K-Opticom Corporation	JP	AS17511	2018-01-07 21:23:33 PST
1.30.0.24	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-07 21:24:03 PST
163.131.5.108	HTV-NET Hachinohe Cable Television Co.	JP	AS59107	2018-01-07 21:31:24 PST
120.154.20.151	ASN-TELSTRA Telstra Pty Ltd	AU	AS1221	2018-01-07 21:32:01 PST
183.4.30.132	CHINANET-BACKBONE No.31,Jin-rong Street	CN	AS4134	2018-01-07 21:36:05 PST
119.55.130.66	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-07 21:42:44 PST
78.189.183.10	TTNET	TR	AS9121	2018-01-07 21:44:59 PST
221.31.87.2	GIGAINFRA Softbank BB Corp.	JP	AS17676	2018-01-07 22:10:34 PST
115.54.140.207	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-07 22:18:49 PST
59.168.128.151	JTCL-JP-AS Jupiter Telecommunication Co. Ltd	JP	AS9824	2018-01-07 22:24:45 PST
124.163.188.154	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-07 22:39:47 PST
116.0.149.169	ITSCOM its communications Inc.	JP	AS9365	2018-01-07 22:41:42 PST
61.52.104.59	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-07 22:44:07 PST
221.36.164.22	GIGAINFRA Softbank BB Corp.	JP	AS17676	2018-01-07 22:54:41 PST
183.211.235.166	CMNET-JIANGSU-AP China Mobile communications corporation	CN	AS56046	2018-01-07 23:01:29 PST
217.99.166.171	TPNET	PL	AS5617	2018-01-07 23:02:56 PST
36.2.149.221	VECTANT ARTERIA Networks Corporation	JP	AS2519	2018-01-07 23:13:36 PST
219.126.93.123	TOKAI TOKAI Communications Corporation	JP	AS10010	2018-01-07 23:21:39 PST
31.162.85.172	ROSTELECOM-AS	RU	AS12389	2018-01-07 23:34:14 PST
186.137.83.85	CABLEVISION S.A.	AR	AS10318	2018-01-07 23:37:35 PST
181.112.4.217	CORPORACION NACIONAL DE TELECOMUNICACIONES - CNT EP	EC	AS28011	2018-01-07 23:50:45 PST
39.88.167.187	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-07 23:59:16 PST
113.103.196.70	CHINANET-BACKBONE No.31,Jin-rong Street	CN	AS4134	2018-01-08 00:04:23 PST
153.225.28.159	OCN NTT Communications Corporation	JP	AS4713	2018-01-08 00:10:53 PST
189.205.5.60	Axtel, S.A.B. de C.V.	MX	AS6503	2018-01-08 00:17:25 PST
219.107.108.81	BIGLOBE BIGLOBE Inc.	JP	AS2518	2018-01-08 00:19:29 PST
115.61.192.108	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-08 00:23:14 PST
222.145.182.93	OCN NTT Communications Corporation	JP	AS4713	2018-01-08 00:27:35 PST
90.151.151.90	ROSTELECOM-AS	RU	AS12389	2018-01-08 00:28:57 PST
139.212.50.49	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-08 00:36:50 PST
213.154.23.243	BAKINTER-AS Bakinternet ISP, Azerbaijan	AZ	AS28787	2018-01-08 00:38:40 PST
181.21.32.78	Telefonica de Argentina	AR	AS22927	2018-01-08 00:51:44 PST
95.173.247.78	MILLENICOM-AS	TR	AS34296	2018-01-08 00:51:46 PST
61.192.18.32	ZAQ Jupiter Telecommunications Co., Ltd.	JP	AS9617	2018-01-08 00:53:38 PST
181.20.193.13	Telefonica de Argentina	AR	AS22927	2018-01-08 00:53:43 PST
110.135.2.99	JTCL-JP-AS Jupiter Telecommunication Co. Ltd	JP	AS9824	2018-01-08 00:53:54 PST
124.131.169.68	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-08 00:56:26 PST
106.241.31.229	LGDACOM LG DACOM Corporation	KR	AS3786	2018-01-08 01:07:28 PST
183.28.76.86	CHINANET-BACKBONE No.31,Jin-rong Street	CN	AS4134	2018-01-08 01:16:59 PST
177.134.153.212	TELEFÔNICA BRASIL S.A	BR	AS18881	2018-01-08 01:26:10 PST
114.160.63.128	OCN NTT Communications Corporation	JP	AS4713	2018-01-08 01:50:47 PST
204.116.232.128	WCCL-AS - West Carolina Communications, LLC	US	AS10279	2018-01-08 02:01:45 PST
101.1.89.159	E-CATV EHIME CATV CO.,LTD.	JP	AS18260	2018-01-08 02:03:00 PST
110.243.125.118	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-08 02:09:24 PST
87.224.138.249	TELENET-AS	RU	AS35154	2018-01-08 02:10:09 PST
27.115.158.243	DONGDAEMUNCABLEINTERNET-AS-KR TBROAD Dongdaemun cable networks,Inc.	KR	AS9971	2018-01-08 02:15:53 PST
116.17.234.160	CHINANET-BACKBONE No.31,Jin-rong Street	CN	AS4134	2018-01-08 02:19:27 PST
183.151.32.192	CHINANET-BACKBONE No.31,Jin-rong Street	CN	AS4134	2018-01-08 02:19:57 PST
183.87.14.100	FIVENETWORK-AS-IN Five network Broadband Solution Pvt Ltd	IN	AS132768	2018-01-08 02:22:08 PST
175.0.122.222	KDDI KDDI CORPORATION	CN	AS2516	2018-01-08 02:24:54 PST
112.252.75.95	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-08 02:33:12 PST
113.20.212.30	ZLAN ZTV CO.,LTD	JP	AS9351	2018-01-08 02:43:17 PST
123.122.92.94	CHINA169-BJ China Unicom Beijing Province Network	CN	AS4808	2018-01-08 02:44:47 PST
89.178.207.66	CORBINA-AS OJSC _Vimpelcom_	RU	AS8402	2018-01-08 02:44:52 PST
182.169.142.193	SO-NET So-net Entertainment Corporation	JP	AS2527	2018-01-08 02:51:36 PST
114.180.45.65	OCN NTT Communications Corporation	JP	AS4713	2018-01-08 02:52:14 PST
110.134.157.238	JTCL-JP-AS Jupiter Telecommunication Co. Ltd	JP	AS9824	2018-01-08 02:53:02 PST
201.83.77.252	CLARO S.A.	BR	AS28573	2018-01-08 02:55:21 PST
101.1.187.23	STCN STNet, Incorporated	JP	AS7522	2018-01-08 03:00:02 PST
153.224.53.139	OCN NTT Communications Corporation	JP	AS4713	2018-01-08 03:05:24 PST
122.82.176.143	CTTNET China TieTong Telecommunications Corporation	CN	AS9394	2018-01-08 03:14:23 PST
217.79.239.51	LANCRONIX-AS Moscow, Russia	RU	AS48209	2018-01-08 03:19:35 PST
101.16.206.78	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-08 03:31:46 PST
77.230.34.91	VODAFONE_ES	ES	AS12430	2018-01-08 03:31:57 PST
122.237.65.227	CHINANET-BACKBONE No.31,Jin-rong Street	CN	AS4134	2018-01-08 03:36:40 PST
119.54.144.32	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-08 03:38:23 PST
125.203.152.232	OCN NTT Communications Corporation	JP	AS4713	2018-01-08 03:40:57 PST
106.42.99.127	CHINANET-BACKBONE No.31,Jin-rong Street	CN	AS4134	2018-01-08 03:44:02 PST
123.198.109.172	SO-NET So-net Entertainment Corporation	JP	AS2527	2018-01-08 03:46:27 PST
121.82.174.150	K-OPTICOM K-Opticom Corporation	JP	AS17511	2018-01-08 03:49:09 PST
123.131.167.2	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-08 03:55:29 PST
80.51.81.169	TPNET	PL	AS5617	2018-01-08 03:58:55 PST
210.251.185.41	CC9N Cable TV Corporation	JP	AS18278	2018-01-08 04:14:24 PST
42.159.246.3	BLUECLOUD Shanghai Blue Cloud Technology Co.,Ltd	CN	AS58593	2018-01-08 04:37:00 PST
58.70.119.183	K-OPTICOM K-Opticom Corporation	JP	AS17511	2018-01-08 04:39:22 PST
27.142.89.161	JTCL-JP-AS Jupiter Telecommunication Co. Ltd	JP	AS9824	2018-01-08 04:42:33 PST
183.86.155.171	TOKAI TOKAI Communications Corporation	JP	AS10010	2018-01-08 04:44:29 PST
1.232.27.54	SKB-AS SK Broadband Co Ltd	KR	AS9318	2018-01-08 05:07:11 PST
179.186.196.142	TELEFÔNICA BRASIL S.A	BR	AS18881	2018-01-08 05:08:58 PST
60.5.201.120	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-08 05:14:46 PST
179.40.217.39	Telefonica de Argentina	AR	AS22927	2018-01-08 05:15:02 PST
27.3.230.87	SCTV-AS-VN SaiGon Tourist cable Televition Company	VN	AS45543	2018-01-08 05:20:43 PST
123.13.176.167	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-08 05:22:38 PST
180.39.152.65	OCN NTT Communications Corporation	JP	AS4713	2018-01-08 05:28:09 PST
24.27.189.139	SCRR-10796 - Time Warner Cable Internet LLC	US	AS10796	2018-01-08 05:45:32 PST
171.119.190.23	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-08 05:52:06 PST
176.24.52.25	BSKYB-BROADBAND-AS	GB	AS5607	2018-01-08 06:04:30 PST
183.147.21.154	CHINANET-BACKBONE No.31,Jin-rong Street	CN	AS4134	2018-01-08 06:08:29 PST
152.171.164.56	CABLEVISION S.A.	AR	AS10318	2018-01-08 06:12:19 PST
124.40.90.72	ZLAN ZTV CO.,LTD	JP	AS9351	2018-01-08 06:18:22 PST
103.91.81.118	INLP-AS-IN Inter Net Ly Private Limited	IN	AS136318	2018-01-08 06:29:22 PST
201.178.160.186	Telefonica de Argentina	AR	AS22927	2018-01-08 06:29:48 PST
117.69.164.35	CHINANET-BACKBONE No.31,Jin-rong Street	CN	AS4134	2018-01-08 06:33:39 PST
181.138.15.127	EPM Telecomunicaciones S.A. E.S.P.	CO	AS13489	2018-01-08 06:33:57 PST
191.98.76.239	EPM Telecomunicaciones S.A. E.S.P.	CO	AS13489	2018-01-08 06:40:36 PST
49.156.235.34	QTNET QTnet,Inc.	JP	AS7679	2018-01-08 06:45:43 PST
219.96.61.131	TOKAI TOKAI Communications Corporation	JP	AS10010	2018-01-08 06:47:10 PST
125.44.20.72	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-08 06:51:39 PST
112.247.58.183	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-08 06:54:57 PST
111.168.38.30	BIGLOBE BIGLOBE Inc.	JP	AS2518	2018-01-08 06:55:38 PST
112.140.172.209	TAM TAM-Internet Service (T.A.M Co., Ltd.)	JP	AS7676	2018-01-08 07:09:44 PST
118.171.192.253	HINET Data Communication Business Group	TW	AS3462	2018-01-08 07:10:29 PST
115.55.69.171	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-08 07:24:53 PST
79.176.165.107	BEZEQ-INTERNATIONAL-AS Bezeqint Internet Backbone	IL	AS8551	2018-01-08 07:26:56 PST
191.34.44.235	TELEFÔNICA BRASIL S.A	BR	AS18881	2018-01-08 07:31:17 PST
188.211.79.60	DCI-AS	IR	AS12880	2018-01-08 07:43:51 PST
49.65.183.120	CHINANET-BACKBONE No.31,Jin-rong Street	CN	AS4134	2018-01-08 07:47:12 PST
173.89.132.210	SCRR-10796 - Time Warner Cable Internet LLC	US	AS10796	2018-01-08 07:53:55 PST
42.226.10.32	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-08 07:55:41 PST
193.251.85.52	AS3215	FR	AS3215	2018-01-08 07:55:59 PST
114.218.250.210	CHINANET-BACKBONE No.31,Jin-rong Street	CN	AS4134	2018-01-08 08:07:32 PST
124.91.12.117	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-08 08:14:39 PST
116.115.168.35	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-08 08:18:34 PST
181.139.198.153	EPM Telecomunicaciones S.A. E.S.P.	CO	AS13489	2018-01-08 08:25:12 PST
181.139.151.65	EPM Telecomunicaciones S.A. E.S.P.	CO	AS13489	2018-01-08 08:26:26 PST
109.194.227.166	ERTH-NNOV-AS	RU	AS42682	2018-01-08 08:28:54 PST
191.113.70.181	TELEFÓNICA CHILE S.A.	CL	AS7418	2018-01-08 08:35:36 PST
45.34.181.171	AS40676 - Psychz Networks	US	AS40676	2018-01-08 08:37:19 PST
90.224.212.174	TELIANET-SWEDEN Telia Company	SE	AS3301	2018-01-08 08:39:11 PST
27.127.178.12	HANSHIN ITEC HANKYU HANSHIN CO.,LTD.	JP	AS7524	2018-01-08 08:42:31 PST
120.136.243.111	TOKAI TOKAI Communications Corporation	JP	AS10010	2018-01-08 08:51:02 PST
60.3.170.113	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-08 08:53:55 PST
180.118.33.61	CHINANET-BACKBONE No.31,Jin-rong Street	CN	AS4134	2018-01-08 08:58:49 PST
132.255.81.77	INFORMATICA ALMEIDA PARENTE	BR	AS264464	2018-01-08 09:09:10 PST
222.137.201.25	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-08 09:15:15 PST
116.24.83.204	CHINANET-BACKBONE No.31,Jin-rong Street	CN	AS4134	2018-01-08 09:21:33 PST
119.183.165.63	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-08 09:23:40 PST
27.98.41.52	TOKAI TOKAI Communications Corporation	JP	AS10010	2018-01-08 09:29:45 PST
203.133.229.244	HANSHIN ITEC HANKYU HANSHIN CO.,LTD.	JP	AS7524	2018-01-08 09:34:55 PST
125.31.65.6	QTNET QTnet,Inc.	JP	AS7679	2018-01-08 09:39:36 PST
182.127.156.114	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-08 09:41:04 PST
175.8.30.237	CHINANET-BACKBONE No.31,Jin-rong Street	CN	AS4134	2018-01-08 09:41:22 PST
59.171.249.96	JTCL-JP-AS Jupiter Telecommunication Co. Ltd	JP	AS9824	2018-01-08 09:51:59 PST
31.14.186.55	ASN-IBSNAZ	IT	AS3269	2018-01-08 09:54:11 PST
190.50.71.80	Telefonica de Argentina	AR	AS22927	2018-01-08 09:54:36 PST
116.220.237.181	JTCL-JP-AS Jupiter Telecommunication Co. Ltd	JP	AS9824	2018-01-08 09:55:52 PST
188.117.148.178	TKPSA-AS	PL	AS31242	2018-01-08 09:58:18 PST
42.58.160.84	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-08 09:58:31 PST
180.1.6.14	OCN NTT Communications Corporation	JP	AS4713	2018-01-08 09:59:23 PST
1.30.146.244	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-08 10:00:02 PST
177.17.7.223	TELEFÔNICA BRASIL S.A	BR	AS18881	2018-01-08 10:01:40 PST
126.86.24.13	GIGAINFRA Softbank BB Corp.	JP	AS17676	2018-01-08 10:02:13 PST
202.124.61.234	OCT Oita Cable Telecom Co,ltd.	JP	AS9614	2018-01-08 10:24:18 PST
5.141.210.191	ROSTELECOM-AS	RU	AS12389	2018-01-08 10:34:21 PST
170.233.32.128	GUARATIBA TELECOM SERVICOS DE COMUNICACOES LTDA ME	BR	AS265086	2018-01-08 10:37:57 PST
126.64.114.68	GIGAINFRA Softbank BB Corp.	JP	AS17676	2018-01-08 11:03:20 PST
223.132.133.120	SO-NET So-net Entertainment Corporation	JP	AS2527	2018-01-08 11:07:32 PST
49.115.194.12	CHINANET-BACKBONE No.31,Jin-rong Street	CN	AS4134	2018-01-08 11:21:54 PST
124.163.99.174	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-08 11:24:26 PST
181.128.217.193	EPM Telecomunicaciones S.A. E.S.P.	CO	AS13489	2018-01-08 11:33:04 PST
187.113.75.178	TELEFÔNICA BRASIL S.A	BR	AS18881	2018-01-08 11:38:29 PST
188.17.244.41	ROSTELECOM-AS	RU	AS12389	2018-01-08 11:44:29 PST
202.165.53.196	E-CATV EHIME CATV CO.,LTD.	JP	AS18260	2018-01-08 11:49:06 PST
208.54.70.196	T-MOBILE-AS21928 - T-Mobile USA, Inc.	US	AS21928	2018-01-08 11:49:07 PST
189.15.9.107	ALGAR TELECOM S/A	BR	AS53006	2018-01-08 11:53:19 PST
36.226.52.154	HINET Data Communication Business Group	TW	AS3462	2018-01-08 11:59:44 PST
180.220.80.214	ZAQ Jupiter Telecommunications Co., Ltd.	JP	AS9617	2018-01-08 12:05:33 PST
90.63.246.73	AS3215	FR	AS3215	2018-01-08 12:06:03 PST
115.117.209.75	TATA-AS Tata Communications Ltd	IN	AS10199	2018-01-08 12:09:16 PST
162.157.89.10	ASN852 - TELUS Communications Inc.	CA	AS852	2018-01-08 12:16:48 PST
153.185.23.39	OCN NTT Communications Corporation	JP	AS4713	2018-01-08 12:19:42 PST
179.215.20.57	CLARO S.A.	BR	AS28573	2018-01-08 12:29:38 PST
201.176.206.77	Telefonica de Argentina	AR	AS22927	2018-01-08 12:34:41 PST
122.23.53.169	OCN NTT Communications Corporation	JP	AS4713	2018-01-08 12:43:53 PST
203.115.123.59	PRIMENET-AS-AP Primesoftex Ltd	IN	AS17426	2018-01-08 12:51:48 PST
128.28.119.110	INFOSPHERE NTT PC Communications, Inc.	JP	AS2514	2018-01-08 12:55:22 PST
110.44.89.130	ZLAN ZTV CO.,LTD	JP	AS9351	2018-01-08 12:55:57 PST
58.3.21.54	QTNET QTnet,Inc.	JP	AS7679	2018-01-08 12:58:28 PST
180.144.38.94	K-OPTICOM K-Opticom Corporation	JP	AS17511	2018-01-08 12:59:57 PST
175.10.84.2	CHINANET-BACKBONE No.31,Jin-rong Street	CN	AS4134	2018-01-08 13:01:33 PST
5.141.214.243	ROSTELECOM-AS	RU	AS12389	2018-01-08 13:06:59 PST
110.18.200.161	CHINA169-BACKBONE CHINA UNICOM China169 Backbone	CN	AS4837	2018-01-08 13:17:13 PST
42.126.155.189	TOKAI TOKAI Communications Corporation	JP	AS10010	2018-01-08 13:29:35 PST
118.20.137.167	OCN NTT Communications Corporation	JP	AS4713	2018-01-08 13:32:09 PST
117.7.200.138	VIETEL-AS-AP Viettel Group	VN	AS7552	2018-01-08 13:37:06 PST
218.45.206.137	ITSCOM its communications Inc.	JP	AS9365	2018-01-08 13:42:43 PST
31.163.135.240	ROSTELECOM-AS	RU	AS12389	2018-01-08 13:43:15 PST
121.162.61.179	KIXS-AS-KR Korea Telecom	KR	AS4766	2018-01-08 13:49:19 PST
124.247.80.146	WAI-NET Cable Media WAIWAI Co.,Ltd.	JP	AS37892	2018-01-08 13:50:00 PST
